school_id,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count 2019,Enrolled Count 2020,grade_id,pct_change,School Type
161709,16,Prince George's,1709,Chillum Elementary,Grade 1,49.0,67.0,161709Grade 1,0.36734693877551017,Elementary
161709,16,Prince George's,1709,Chillum Elementary,Grade 2,41.0,51.0,161709Grade 2,0.24390243902439024,Elementary
161709,16,Prince George's,1709,Chillum Elementary,Grade 3,56.0,56.0,161709Grade 3,0.0,Elementary
161709,16,Prince George's,1709,Chillum Elementary,Grade 4,59.0,53.0,161709Grade 4,-0.10169491525423724,Elementary
161709,16,Prince George's,1709,Chillum Elementary,Grade 5,53.0,65.0,161709Grade 5,0.2264150943396226,Elementary
161709,16,Prince George's,1709,Chillum Elementary,Total Enrollment,369.0,379.0,161709Total Enrollment,0.027100271002709952,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Prekindergarten,58.0,72.0,161710Prekindergarten,0.24137931034482762,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Kindergarten,96.0,87.0,161710Kindergarten,-0.09375,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 1,78.0,106.0,161710Grade 1,0.35897435897435903,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 2,79.0,67.0,161710Grade 2,-0.15189873417721522,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 3,96.0,78.0,161710Grade 3,-0.1875,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 4,104.0,96.0,161710Grade 4,-0.07692307692307687,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 5,85.0,99.0,161710Grade 5,0.16470588235294126,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Grade 6,80.0,85.0,161710Grade 6,0.0625,Elementary
161710,16,Prince George's,1710,Ridgecrest Elementary,Total Enrollment,676.0,690.0,161710Total Enrollment,0.020710059171597628,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Prekindergarten,39.0,38.0,161711Prekindergarten,-0.02564102564102566,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Kindergarten,72.0,84.0,161711Kindergarten,0.16666666666666674,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 1,62.0,78.0,161711Grade 1,0.25806451612903225,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 2,52.0,66.0,161711Grade 2,0.26923076923076916,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 3,79.0,57.0,161711Grade 3,-0.2784810126582279,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 4,49.0,73.0,161711Grade 4,0.48979591836734704,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 5,73.0,49.0,161711Grade 5,-0.3287671232876712,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Grade 6,61.0,70.0,161711Grade 6,0.14754098360655732,Elementary
161711,16,Prince George's,1711,Carole Highlands Elementary,Total Enrollment,487.0,515.0,161711Total Enrollment,0.05749486652977409,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Prekindergarten,43.0,56.0,161712Prekindergarten,0.30232558139534893,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Kindergarten,89.0,96.0,161712Kindergarten,0.0786516853932584,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Grade 1,100.0,109.0,161712Grade 1,0.09000000000000008,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Grade 2,98.0,102.0,161712Grade 2,0.04081632653061229,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Grade 3,117.0,109.0,161712Grade 3,-0.06837606837606836,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Grade 4,86.0,126.0,161712Grade 4,0.4651162790697674,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Grade 5,119.0,101.0,161712Grade 5,-0.1512605042016807,Elementary
161712,16,Prince George's,1712,Lewisdale Elementary,Total Enrollment,652.0,699.0,161712Total Enrollment,0.07208588957055206,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Kindergarten,71.0,79.0,161713Kindergarten,0.11267605633802824,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Grade 1,69.0,71.0,161713Grade 1,0.02898550724637672,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Grade 2,55.0,62.0,161713Grade 2,0.1272727272727272,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Grade 3,51.0,50.0,161713Grade 3,-0.019607843137254943,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Grade 4,50.0,48.0,161713Grade 4,-0.040000000000000036,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Grade 6,18.0,,161713Grade 6,0.0,Elementary
161713,16,Prince George's,1713,Cesar Chavez Elementary,Total Enrollment,322.0,354.0,161713Total Enrollment,0.0993788819875776,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Prekindergarten,38.0,37.0,161714Prekindergarten,-0.02631578947368418,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Kindergarten,120.0,111.0,161714Kindergarten,-0.07499999999999996,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 1,119.0,110.0,161714Grade 1,-0.07563025210084029,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 2,93.0,123.0,161714Grade 2,0.32258064516129026,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 3,104.0,95.0,161714Grade 3,-0.08653846153846156,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 4,93.0,109.0,161714Grade 4,0.17204301075268824,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 5,99.0,86.0,161714Grade 5,-0.13131313131313127,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Grade 6,105.0,104.0,161714Grade 6,-0.00952380952380949,Elementary
161714,16,Prince George's,1714,Adelphi Elementary,Total Enrollment,771.0,775.0,161714Total Enrollment,0.005188067444876765,Elementary
161718,16,Prince George's,1718,Nicholas Orem Middle,Grade 6,216.0,287.0,161718Grade 6,0.3287037037037037,Middle
161718,16,Prince George's,1718,Nicholas Orem Middle,Grade 7,405.0,438.0,161718Grade 7,0.08148148148148149,Middle
161718,16,Prince George's,1718,Nicholas Orem Middle,Grade 8,390.0,404.0,161718Grade 8,0.03589743589743599,Middle
161718,16,Prince George's,1718,Nicholas Orem Middle,Total Enrollment,1011.0,1129.0,161718Total Enrollment,0.11671612265084086,Middle
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Prekindergarten,80.0,78.0,161719Prekindergarten,-0.025000000000000022,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Kindergarten,118.0,148.0,161719Kindergarten,0.2542372881355932,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 1,106.0,110.0,161719Grade 1,0.037735849056603765,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 2,121.0,99.0,161719Grade 2,-0.18181818181818177,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 3,112.0,112.0,161719Grade 3,0.0,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 4,115.0,117.0,161719Grade 4,0.017391304347825987,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 5,99.0,119.0,161719Grade 5,0.202020202020202,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Grade 6,97.0,107.0,161719Grade 6,0.10309278350515472,Elementary
161719,16,Prince George's,1719,Langley Park/McCormick Elementary,Total Enrollment,848.0,890.0,161719Total Enrollment,0.04952830188679247,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Prekindergarten,72.0,80.0,161725Prekindergarten,0.11111111111111116,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Kindergarten,119.0,141.0,161725Kindergarten,0.18487394957983194,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 1,128.0,121.0,161725Grade 1,-0.0546875,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 2,95.0,124.0,161725Grade 2,0.3052631578947369,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 3,101.0,102.0,161725Grade 3,0.00990099009900991,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 4,132.0,110.0,161725Grade 4,-0.16666666666666663,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 5,91.0,138.0,161725Grade 5,0.5164835164835164,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Grade 6,108.0,99.0,161725Grade 6,-0.08333333333333337,Elementary
161725,16,Prince George's,1725,Cool Spring Elementary,Total Enrollment,846.0,915.0,161725Total Enrollment,0.08156028368794321,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Prekindergarten,74.0,48.0,161730Prekindergarten,-0.3513513513513513,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Kindergarten,165.0,176.0,161730Kindergarten,0.06666666666666665,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Grade 1,162.0,193.0,161730Grade 1,0.191358024691358,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Grade 2,178.0,186.0,161730Grade 2,0.04494382022471921,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Grade 3,162.0,194.0,161730Grade 3,0.19753086419753085,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Grade 4,133.0,159.0,161730Grade 4,0.19548872180451138,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Grade 5,137.0,135.0,161730Grade 5,-0.014598540145985384,Elementary
161730,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Total Enrollment,1011.0,1091.0,161730Total Enrollment,0.0791295746785361,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Prekindergarten,39.0,36.0,161731Prekindergarten,-0.07692307692307687,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Kindergarten,75.0,79.0,161731Kindergarten,0.05333333333333323,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 1,90.0,82.0,161731Grade 1,-0.0888888888888889,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 2,79.0,100.0,161731Grade 2,0.26582278481012667,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 3,80.0,98.0,161731Grade 3,0.2250000000000001,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 4,97.0,90.0,161731Grade 4,-0.07216494845360821,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 5,91.0,90.0,161731Grade 5,-0.01098901098901095,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Grade 6,107.0,99.0,161731Grade 6,-0.07476635514018692,Elementary
161731,16,Prince George's,1731,Rosa L. Parks Elementary,Total Enrollment,658.0,674.0,161731Total Enrollment,0.024316109422492405,Elementary
161732,16,Prince George's,1732,International High School @ Langley Park,Grade 9,169.0,198.0,161732Grade 9,0.17159763313609466,High
161732,16,Prince George's,1732,International High School @ Langley Park,Grade 11,86.0,63.0,161732Grade 11,-0.2674418604651163,High
161732,16,Prince George's,1732,International High School @ Langley Park,Grade 12,69.0,74.0,161732Grade 12,0.07246376811594213,High
161732,16,Prince George's,1732,International High School @ Langley Park,Total Enrollment,332.0,340.0,161732Total Enrollment,0.024096385542168752,High
161802,16,Prince George's,1802,Seat Pleasant Elementary,Prekindergarten,19.0,20.0,161802Prekindergarten,0.05263157894736836,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Kindergarten,49.0,57.0,161802Kindergarten,0.16326530612244894,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 1,54.0,59.0,161802Grade 1,0.09259259259259256,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 2,47.0,54.0,161802Grade 2,0.14893617021276606,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 3,47.0,49.0,161802Grade 3,0.042553191489361764,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 4,49.0,54.0,161802Grade 4,0.1020408163265305,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 5,56.0,52.0,161802Grade 5,-0.0714285714285714,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Grade 6,46.0,50.0,161802Grade 6,0.08695652173913038,Elementary
161802,16,Prince George's,1802,Seat Pleasant Elementary,Total Enrollment,367.0,395.0,161802Total Enrollment,0.07629427792915533,Elementary
161806,16,Prince George's,1806,Fairmont Heights High,Grade 9,253.0,263.0,161806Grade 9,0.03952569169960474,High
161806,16,Prince George's,1806,Fairmont Heights High,Grade 10,196.0,218.0,161806Grade 10,0.11224489795918369,High
161806,16,Prince George's,1806,Fairmont Heights High,Grade 11,208.0,186.0,161806Grade 11,-0.10576923076923073,High
161806,16,Prince George's,1806,Fairmont Heights High,Grade 12,141.0,172.0,161806Grade 12,0.21985815602836878,High
161806,16,Prince George's,1806,Fairmont Heights High,Total Enrollment,798.0,839.0,161806Total Enrollment,0.05137844611528819,High
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Prekindergarten,17.0,19.0,161808Prekindergarten,0.11764705882352944,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Kindergarten,33.0,35.0,161808Kindergarten,0.06060606060606055,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 1,31.0,31.0,161808Grade 1,0.0,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 2,26.0,32.0,161808Grade 2,0.23076923076923084,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 3,34.0,22.0,161808Grade 3,-0.3529411764705882,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 4,25.0,36.0,161808Grade 4,0.43999999999999995,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 5,41.0,33.0,161808Grade 5,-0.19512195121951215,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Grade 6,24.0,39.0,161808Grade 6,0.625,Elementary
161808,16,Prince George's,1808,Doswell E. Brooks Elementary,Total Enrollment,231.0,247.0,161808Total Enrollment,0.06926406926406936,Elementary
161810,16,Prince George's,1810,Central High,Grade 9,231.0,297.0,161810Grade 9,0.2857142857142858,High
161810,16,Prince George's,1810,Central High,Grade 10,187.0,183.0,161810Grade 10,-0.021390374331550777,High
161810,16,Prince George's,1810,Central High,Grade 11,216.0,138.0,161810Grade 11,-0.36111111111111116,High
161810,16,Prince George's,1810,Central High,Grade 12,215.0,180.0,161810Grade 12,-0.16279069767441856,High
161810,16,Prince George's,1810,Central High,Total Enrollment,849.0,798.0,161810Total Enrollment,-0.060070671378091856,High
161811,16,Prince George's,1811,Carmody Hills Elementary,Prekindergarten,38.0,40.0,161811Prekindergarten,0.05263157894736836,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Kindergarten,62.0,67.0,161811Kindergarten,0.08064516129032251,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Grade 1,60.0,57.0,161811Grade 1,-0.050000000000000044,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Grade 2,73.0,52.0,161811Grade 2,-0.28767123287671237,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Grade 3,63.0,68.0,161811Grade 3,0.0793650793650793,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Grade 4,75.0,62.0,161811Grade 4,-0.17333333333333334,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Grade 5,71.0,77.0,161811Grade 5,0.08450704225352124,Elementary
161811,16,Prince George's,1811,Carmody Hills Elementary,Total Enrollment,442.0,423.0,161811Total Enrollment,-0.042986425339366474,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Prekindergarten,16.0,19.0,161812Prekindergarten,0.1875,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Kindergarten,17.0,31.0,161812Kindergarten,0.8235294117647058,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Grade 1,21.0,20.0,161812Grade 1,-0.04761904761904767,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Grade 2,68.0,56.0,161812Grade 2,-0.17647058823529416,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Grade 3,53.0,67.0,161812Grade 3,0.26415094339622636,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Grade 4,73.0,71.0,161812Grade 4,-0.0273972602739726,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Grade 5,59.0,72.0,161812Grade 5,0.22033898305084754,Elementary
161812,16,Prince George's,1812,Capitol Heights Elementary,Total Enrollment,307.0,336.0,161812Total Enrollment,0.09446254071661242,Elementary
161814,16,Prince George's,1814,Thomas G. Pullen School,Kindergarten,67.0,69.0,161814Kindergarten,0.029850746268656803,Elementary
161814,16,Prince George's,1814,Thomas G. Pullen School,Kindergarten,67.0,69.0,161814Kindergarten,0.029850746268656803,Middle
161814,16,Prince George's,1814,Thomas G. Pullen School,Kindergarten,67.0,69.0,161814Kindergarten,0.029850746268656803,All Students
161814,16,Prince George's,1814,Thomas G. Pullen School,Grade 1,74.0,71.0,161814Grade 1,-0.04054054054054057,Elementary
161814,16,Prince George's,1814,Thomas G. Pullen School,Grade 1,74.0,71.0,161814Grade 1,-0.04054054054054057,Middle
161814,16,Prince George's,1814,Thomas G. Pullen School,Grade 1,74.0,71.0,161814Grade 1,-0.04054054054054057,All Students
161814,16,Prince George's,1814,Thomas G. Pullen School,Grade 2,76.0,73.0,161814Grade 2,-0.03947368421052633,Elementary
161814,16,Prince George's,1814,Thomas G. Pullen School,Grade 2,76.0,73.0,161814Grade 2,-0.03947368421052633,Middle
